row.id,year,exposure,nb.rb,driver.age,drv.age,driver.gender,marital.status,yrs.licensed,yrs.lic,ncd.level,region,body.code,vehicle.age,veh.age,vehicle.value,seats,ccm,hp,weight,length,width,height,fuel.type,prior.claims,clm.count,clm.incurred
36030,2012,75%,RB,45,45,Male,Married,4,4,4,12,E,4,4,18.525,5,1910,105,1330,4.253,1.722,1.831,Diesel,3,0,0
36031,2011,33%,RB,45,45,Male,Married,4,4,4,12,E,4,4,18.525,5,1910,105,1330,4.253,1.722,1.831,Diesel,3,0,0
36032,2011,83%,NB,37,37,Female,Married,1,1,1,29,A,0,0,25.7,5,1461,70,1205,4.45,1.993,1.64,Diesel,0,0,0
36033,2012,25%,NB,37,37,Female,Married,1,1,1,29,A,0,0,25.7,5,1461,70,1205,4.45,1.993,1.64,Diesel,0,0,0
36034,2012,75%,NB,53,53,Male,Married,5,5,3,14,A,4,4,18.81,5,1251,70,1385,4.159,1.714,1.81,Diesel,6,0,0
36035,2011,33%,NB,53,53,Male,Married,5,5,3,14,A,4,4,18.81,5,1251,70,1385,4.159,1.714,1.81,Diesel,6,0,0
36036,2012,75%,RB,50,50,Male,Married,2,2,3,16,E,5,5,25,5,1896,86,1800,5.29,1.904,1.959,Diesel,0,0,0
36037,2011,33%,RB,50,50,Male,Married,2,2,3,16,E,5,5,25,5,1896,86,1800,5.29,1.904,1.959,Diesel,0,0,0
36038,2012,83%,NB,47,47,Female,Married,1,1,1,29,A,0,0,26.7,5,1461,70,1205,4.45,1.993,1.64,Diesel,0,0,0
36039,2011,25%,NB,47,47,Female,Married,1,1,1,29,A,0,0,26.7,5,1461,70,1205,4.45,1.993,1.64,Diesel,0,0,0
36040,2012,75%,NB,44,44,Male,Married,1,1,1,29,D,5,5,15,2,1868,70,1175,4.137,1.724,1.815,Diesel,0,0,0
36041,2011,33%,NB,44,44,Male,Married,1,1,1,29,D,5,5,15,2,1868,70,1175,4.137,1.724,1.815,Diesel,0,1,762.95
36042,2012,83%,NB,57,57,Male,Married,1,1,1,12,D,3,3,13,2,1368,77,1190,4.253,1.722,1.831,Gasoline,0,0,0
36043,2011,25%,NB,57,57,Male,Married,1,1,1,12,D,3,3,13,2,1368,77,1190,4.253,1.722,1.831,Gasoline,0,1,894.49
36044,2011,83%,NB,46,46,Male,Married,3,3,4,33,D,5,5,13.395,2,1248,75,1270,4.253,1.722,1.831,Diesel,0,0,0
36045,2012,25%,NB,46,46,Male,Married,3,3,4,33,D,5,5,13.395,2,1248,75,1270,4.253,1.722,1.831,Diesel,0,0,0
36046,2011,83%,NB,52,52,Male,Married,5,5,5,17,E,6,6,17.45,6,2402,120,1875,4.863,1.974,2.07,Diesel,5,0,0
36047,2012,25%,NB,52,52,Male,Married,5,5,5,17,E,6,6,17.45,6,2402,120,1875,4.863,1.974,2.07,Diesel,5,1,1449.88
36048,2011,75%,RB,55,55,Male,Married,6,6,6,36,A,6,6,15,5,1867,71,1240,4.137,1.724,1.819,Diesel,0,0,0
36049,2012,33%,RB,55,55,Male,Married,6,6,6,36,A,6,6,15,5,1867,71,1240,4.137,1.724,1.819,Diesel,0,0,0
36050,2011,83%,NB,41,41,Male,Married,1,1,1,36,D,6,6,15.9,2,1461,65,1120,4.035,1.672,1.825,Diesel,0,0,0
36051,2012,25%,NB,41,41,Male,Married,1,1,1,36,D,6,6,15.9,2,1461,65,1120,4.035,1.672,1.825,Diesel,0,0,0
36052,2011,75%,RB,40,40,Male,Married,2,2,6,32,D,2,2,21.4,2,1461,65,1120,4.035,1.672,1.825,Diesel,0,0,0
36053,2011,33%,RB,40,40,Male,Married,2,2,6,32,D,2,2,21.4,2,1461,65,1120,4.035,1.672,1.825,Diesel,0,0,0
36054,2011,75%,NB,45,45,Male,Married,1,1,1,20,A,0,0,22.8,5,1461,70,1205,4.45,1.993,1.64,Diesel,0,0,0
36055,2012,33%,NB,45,45,Male,Married,1,1,1,20,A,0,0,22.8,5,1461,70,1205,4.45,1.993,1.64,Diesel,0,0,0
36056,2012,75%,RB,60,60,Male,Married,2,2,3,31,C,6,6,18,5,2499,143,1802,5.012,1.75,1.74,Diesel,0,0,0
36057,2011,33%,RB,60,60,Male,Married,2,2,3,31,C,6,6,18,5,2499,143,1802,5.012,1.75,1.74,Diesel,0,0,0
36058,2011,75%,RB,63,63,Male,Widow,6,6,6,36,G,5,5,31,6,2460,130,1860,4.89,1.904,1.959,Diesel,0,0,0
36059,2012,33%,RB,63,63,Male,Widow,6,6,6,36,G,5,5,31,6,2460,130,1860,4.89,1.904,1.959,Diesel,0,0,0
36060,2011,75%,NB,52,52,Male,Married,3,3,3,32,C,1,1,32.5,5,2499,143,1855,1.805,2.09,1.75,Diesel,1,0,0
36061,2012,33%,NB,52,52,Male,Married,3,3,3,32,C,1,1,32.5,5,2499,143,1855,1.805,2.09,1.75,Diesel,1,0,0
36062,2011,75%,RB,54,54,Male,Married,5,5,6,29,E,0,0,32,2,1248,75,1190,3.864,1.716,1.721,Diesel,1,0,0
36063,2012,33%,RB,54,54,Male,Married,5,5,6,29,E,0,0,32,2,1248,75,1190,3.864,1.716,1.721,Diesel,1,0,0
36064,2011,75%,RB,39,39,Male,Married,5,5,6,32,E,4,4,18,2,1868,70,1175,4.137,1.724,1.815,Diesel,0,0,0
36065,2012,33%,RB,39,39,Male,Married,5,5,6,32,E,4,4,18,2,1868,70,1175,4.137,1.724,1.815,Diesel,0,0,0
36066,2011,75%,RB,46,46,Male,Married,3,3,4,32,A,2,2,24,5,1248,70,1285,4.322,1.684,1.801,Diesel,0,0,0
36067,2012,33%,RB,46,46,Male,Married,3,3,4,32,A,2,2,24,5,1248,70,1285,4.322,1.684,1.801,Diesel,0,0,0
36068,2012,75%,NB,27,27,Male,Married,1,1,1,36,E,0,0,25,5,1248,75,1320,4.253,1.722,1.831,Diesel,0,0,0
36069,2011,33%,NB,27,27,Male,Married,1,1,1,36,E,0,0,25,5,1248,75,1320,4.253,1.722,1.831,Diesel,0,0,0
36070,2012,75%,RB,45,45,Male,Married,4,4,6,29,A,5,5,16,5,1867,71,1240,4.137,1.724,1.819,Diesel,0,0,0
36071,2011,33%,RB,45,45,Male,Married,4,4,6,29,A,5,5,16,5,1867,71,1240,4.137,1.724,1.819,Diesel,0,0,0
36072,2011,8%,NB,43,43,Male,Single,1,1,1,4,H,2,2,18,5,1598,90,980,4.247,1.74,1.525,Gasoline,0,0,0
36073,2012,75%,RB,46,46,Male,Married,5,5,4,36,D,4,4,16,2,1461,65,1120,4.035,1.672,1.825,Diesel,1,0,0
36074,2011,17%,NB,46,46,Male,Married,5,5,4,36,A,0,0,35.32,5,1560,90,1422,4.38,2.112,1.875,Diesel,1,0,0
36075,2012,25%,RB,46,46,Male,Married,5,5,4,36,D,4,4,16,2,1461,65,1120,4.035,1.672,1.825,Diesel,1,0,0
36076,2011,75%,NB,44,44,Male,Married,1,1,1,29,C,3,3,22.5,5,1948,90,1760,4.91,1.81,1.755,Diesel,0,0,0
36077,2012,33%,NB,44,44,Male,Married,1,1,1,29,C,3,3,22.5,5,1948,90,1760,4.91,1.81,1.755,Diesel,0,0,0
36078,2011,75%,RB,40,40,Male,Married,2,2,6,4,A,3,3,17.75,5,1867,71,1240,4.137,1.724,1.819,Diesel,0,0,0
36079,2012,33%,RB,40,40,Male,Married,2,2,6,4,A,3,3,17.75,5,1867,71,1240,4.137,1.724,1.819,Diesel,0,0,0
36080,2011,75%,RB,40,40,Male,Married,2,2,5,4,A,3,3,17.75,5,1867,71,1240,4.137,1.724,1.819,Diesel,0,0,0
36081,2012,33%,RB,40,40,Male,Married,2,2,5,4,A,3,3,17.75,5,1867,71,1240,4.137,1.724,1.819,Diesel,0,0,0
36082,2012,75%,NB,78,78,Male,Married,4,4,4,32,D,2,2,24.55,2,1461,65,1120,4.035,1.672,1.825,Diesel,0,0,0
36083,2011,33%,NB,78,78,Male,Married,4,4,1,32,A,0,0,38.09,5,1753,110,1485,4.278,1.795,1.739,Diesel,0,0,0
36084,2012,8%,NB,78,78,Male,Married,4,4,4,32,D,2,2,24.55,2,1461,65,1120,4.035,1.672,1.825,Diesel,0,0,0
36085,2011,75%,NB,36,36,Male,Married,1,1,1,3,A,0,0,22,5,1598,90,1165,4.45,1.993,1.64,Gasoline,0,0,0
36086,2012,33%,NB,36,36,Male,Married,1,1,1,3,A,0,0,22,5,1598,90,1165,4.45,1.993,1.64,Gasoline,0,0,0
36087,2012,75%,NB,40,40,Male,Married,4,4,5,14,D,4,4,18,2,1461,65,1120,4.035,1.672,1.825,Diesel,1,0,0
36088,2011,33%,NB,40,40,Male,Married,4,4,5,14,D,4,4,18,2,1461,65,1120,4.035,1.672,1.825,Diesel,1,0,0
36089,2012,75%,NB,34,34,Male,Married,5,5,4,12,E,4,4,18.5,5,1248,75,1320,4.253,1.722,1.831,Diesel,3,0,0
36090,2011,33%,NB,34,34,Male,Married,5,5,4,12,E,4,4,18.5,5,1248,75,1320,4.253,1.722,1.831,Diesel,3,0,0
36091,2012,75%,NB,43,43,Male,Married,2,2,1,29,C,0,0,35,5,2499,143,1802,5.012,1.75,1.74,Diesel,0,0,0
36092,2011,33%,NB,43,43,Male,Married,2,2,1,29,C,0,0,35,5,2499,143,1802,5.012,1.75,1.74,Diesel,0,0,0
36093,2012,75%,NB,38,38,Male,Married,1,1,3,7,A,1,1,27.8,5,1560,90,1422,4.38,2.112,1.875,Diesel,0,0,0
36094,2011,33%,NB,38,38,Male,Married,1,1,3,7,A,1,1,27.8,5,1560,90,1422,4.38,2.112,1.875,Diesel,0,0,0
36095,2012,75%,NB,69,69,Male,Married,1,1,1,32,D,1,1,20.7,2,1867,71,1175,4.137,1.724,1.81,Diesel,0,0,0
36096,2011,33%,NB,69,69,Male,Married,1,1,1,32,D,1,1,20.7,2,1867,71,1175,4.137,1.724,1.81,Diesel,0,0,0
36097,2012,75%,RB,48,48,Male,Married,2,2,1,32,A,2,2,18.2,3,1398,70,1090,3.864,1.816,1.721,Diesel,1,1,3317.7
36098,2011,33%,RB,48,48,Male,Married,2,2,1,32,A,2,2,18.2,3,1398,70,1090,3.864,1.816,1.721,Diesel,1,0,0
36099,2011,75%,NB,46,46,Male,Married,3,3,3,9,E,1,1,23.15,5,1248,75,1320,4.253,1.722,1.831,Diesel,0,0,0
36100,2012,33%,NB,46,46,Male,Married,3,3,3,9,E,1,1,23.15,5,1248,75,1320,4.253,1.722,1.831,Diesel,0,0,0
36101,2012,33%,NB,34,34,Male,Married,3,3,5,32,E,0,0,33.45,5,1248,75,1395,4.633,1.722,1.831,Diesel,0,0,0
36102,2011,8%,RB,34,34,Male,Married,3,3,5,32,E,0,0,33.45,5,1248,75,1395,4.633,1.722,1.831,Diesel,0,0,0
36103,2012,42%,NB,34,34,Male,Married,3,3,5,32,E,0,0,33.45,5,1248,75,1395,4.633,1.722,1.831,Diesel,0,0,0
36104,2011,67%,RB,49,49,Male,Married,5,5,6,13,D,4,4,17.8,2,1461,65,1120,4.035,1.672,1.825,Diesel,1,1,69.06
36105,2012,42%,RB,49,49,Male,Married,5,5,6,13,D,4,4,17.8,2,1461,65,1120,4.035,1.672,1.825,Diesel,1,0,0
36106,2011,75%,NB,43,43,Male,Married,3,3,4,29,D,3,3,16.9,2,1868,70,1175,4.137,1.724,1.815,Diesel,0,0,0
36107,2011,33%,NB,43,43,Male,Married,3,3,4,29,D,3,3,16.9,2,1868,70,1175,4.137,1.724,1.815,Diesel,0,0,0
36108,2011,67%,RB,54,54,Male,Divorced,2,2,3,31,E,3,3,19.9,2,1868,70,1175,4.137,1.724,1.815,Diesel,0,0,0
36109,2012,42%,RB,54,54,Male,Divorced,2,2,3,31,E,3,3,19.9,2,1868,70,1175,4.137,1.724,1.815,Diesel,0,0,0
36110,2011,75%,NB,47,47,Male,Married,5,5,5,12,A,0,0,32.75,5,1753,90,1485,4.297,1.795,1.814,Diesel,1,0,0
36111,2012,33%,NB,47,47,Male,Married,5,5,5,12,A,0,0,32.75,5,1753,90,1485,4.297,1.795,1.814,Diesel,1,0,0
36112,2011,75%,RB,46,46,Female,Married,4,4,5,32,A,3,3,24.35,5,1248,70,1285,4.322,1.684,1.801,Diesel,0,0,0
36113,2012,33%,RB,46,46,Female,Married,4,4,5,32,A,3,3,24.35,5,1248,70,1285,4.322,1.684,1.801,Diesel,0,0,0
36114,2012,75%,RB,47,47,Male,Married,4,4,4,14,D,6,6,15.75,2,1461,65,1120,4.035,1.672,1.825,Diesel,0,1,40.22
36115,2011,33%,RB,47,47,Male,Married,4,4,4,14,D,6,6,15.75,2,1461,65,1120,4.035,1.672,1.825,Diesel,0,0,0
36116,2012,67%,RB,47,47,Male,Married,6,6,6,12,D,7,7,12.85,2,1868,70,1155,4.108,1.719,1.802,Diesel,0,0,0
36117,2011,42%,RB,47,47,Male,Married,6,6,6,12,D,7,7,12.85,2,1868,70,1155,4.108,1.719,1.802,Diesel,0,0,0
36118,2012,75%,NB,50,50,Male,Married,1,1,6,36,E,6,6,17.45,6,2402,120,1875,4.863,1.974,2.07,Diesel,0,0,0
36119,2011,33%,NB,50,50,Male,Married,1,1,6,36,E,6,6,17.45,6,2402,120,1875,4.863,1.974,2.07,Diesel,0,0,0
36120,2012,67%,RB,53,53,Male,Married,5,5,4,9,D,4,4,17.8,2,1461,65,1120,4.035,1.672,1.825,Diesel,3,0,0
36121,2010,42%,RB,53,53,Male,Married,5,5,4,9,D,4,4,17.8,2,1461,65,1120,4.035,1.672,1.825,Diesel,3,0,0
36122,2010,67%,RB,38,38,Male,Married,3,3,5,36,B,3,3,20.4,3,2476,94,1670,4.795,1.74,1.965,Diesel,0,0,0
36123,2010,42%,RB,38,38,Male,Married,3,3,5,36,B,3,3,20.4,3,2476,94,1670,4.795,1.74,1.965,Diesel,0,0,0
36124,2011,75%,RB,51,51,Male,Married,4,4,6,14,D,4,4,18.55,2,1461,85,1130,4.035,1.672,1.825,Diesel,0,0,0
36125,2012,33%,RB,51,51,Male,Married,4,4,6,14,D,4,4,18.55,2,1461,85,1130,4.035,1.672,1.825,Diesel,0,0,0
36126,2011,67%,NB,48,48,Male,Married,6,6,6,14,A,6,6,15.1,5,1867,71,1240,4.137,1.724,1.819,Diesel,1,0,0
36127,2012,25%,NB,48,48,Male,Married,6,6,6,14,A,6,6,15.1,5,1867,71,1240,4.137,1.724,1.819,Diesel,1,0,0
36128,2010,67%,NB,37,37,Male,Married,3,3,4,14,G,9,9,20.6,6,2460,130,1860,4.89,1.904,1.959,Diesel,0,0,0
36129,2010,42%,NB,37,37,Male,Married,3,3,4,14,G,9,9,20.6,6,2460,130,1860,4.89,1.904,1.959,Diesel,0,0,0
36130,2010,75%,RB,40,40,Male,Married,3,3,4,17,D,5,5,15.9,2,1867,71,1175,4.137,1.724,1.819,Diesel,0,0,0
36131,2010,33%,RB,40,40,Male,Married,3,3,4,17,D,5,5,15.9,2,1867,71,1175,4.137,1.724,1.819,Diesel,0,0,0
36132,2010,67%,NB,49,49,Female,Married,2,2,3,36,A,1,1,26.45,5,1560,92,1422,4.38,1.81,1.84,Diesel,0,2,1478.02
36133,2011,42%,NB,49,49,Female,Married,2,2,3,36,A,1,1,26.45,5,1560,92,1422,4.38,1.81,1.84,Diesel,0,0,0
36134,2012,67%,RB,39,39,Male,Married,5,5,1,36,A,3,3,16.55,5,1461,70,1205,4.45,1.993,1.64,Diesel,4,1,1488.12
36135,2010,42%,RB,39,39,Male,Married,5,5,1,36,A,3,3,16.55,5,1461,70,1205,4.45,1.993,1.64,Diesel,4,0,0
36136,2010,67%,RB,31,31,Male,Married,3,3,3,36,D,2,2,23.45,2,1461,65,1120,4.035,1.672,1.825,Diesel,1,0,0
36137,2011,42%,RB,31,31,Male,Married,3,3,3,36,D,2,2,23.45,2,1461,65,1120,4.035,1.672,1.825,Diesel,1,0,0
36138,2012,67%,RB,54,54,Male,Married,5,5,3,20,D,3,3,20.1,2,1461,65,1120,4.035,1.672,1.825,Diesel,2,0,0
36139,2010,42%,RB,54,54,Male,Married,5,5,3,20,D,3,3,20.1,2,1461,65,1120,4.035,1.672,1.825,Diesel,2,0,0
36140,2010,67%,RB,49,49,Male,Married,4,4,6,32,A,1,1,37.15,5,1896,105,1446,4.405,1.802,1.833,Diesel,1,0,0
36141,2010,42%,RB,49,49,Male,Married,4,4,6,32,A,1,1,37.15,5,1896,105,1446,4.405,1.802,1.833,Diesel,1,0,0
36142,2010,67%,RB,47,47,Male,Married,2,2,4,29,D,4,4,26,3,2476,100,1890,5.035,1.82,1.98,Diesel,1,0,0
36143,2011,42%,RB,47,47,Male,Married,2,2,4,29,D,4,4,26,3,2476,100,1890,5.035,1.82,1.98,Diesel,1,0,0
36144,2010,67%,RB,65,65,Male,Married,5,5,6,14,A,4,4,25.7,5,1896,105,1446,4.405,1.802,1.833,Diesel,1,0,0
36145,2012,42%,RB,65,65,Male,Married,5,5,6,14,A,4,4,25.7,5,1896,105,1446,4.405,1.802,1.833,Diesel,1,0,0
36146,2011,67%,NB,54,54,Female,Married,5,5,6,20,G,6,6,30.85,6,2460,130,1860,4.89,1.904,1.959,Diesel,4,0,0
36147,2012,42%,NB,54,54,Female,Married,5,5,6,20,G,6,6,30.85,6,2460,130,1860,4.89,1.904,1.959,Diesel,4,0,0
36148,2011,67%,RB,56,56,Male,Married,2,2,4,20,D,3,3,19,2,1248,75,1320,4.633,1.722,1.817,Diesel,2,0,0
36149,2012,42%,RB,56,56,Male,Married,2,2,4,20,D,3,3,19,2,1248,75,1320,4.633,1.722,1.817,Diesel,2,0,0
36150,2012,67%,RB,35,35,Male,Married,2,2,3,32,E,3,3,21.5,5,1248,75,1320,4.253,1.722,1.831,Diesel,0,0,0
36151,2011,42%,RB,35,35,Male,Married,2,2,3,32,E,3,3,21.5,5,1248,75,1320,4.253,1.722,1.831,Diesel,0,0,0
36152,2011,25%,NB,64,64,Male,Married,3,3,3,32,D,5,5,16.45,2,1461,85,1130,4.035,1.672,1.825,Diesel,1,0,0
36153,2012,67%,RB,56,56,Male,Married,5,5,3,29,A,4,4,19.85,5,1753,75,1485,4.297,1.795,1.814,Diesel,3,0,0
36154,2010,42%,RB,56,56,Male,Married,5,5,3,29,A,4,4,19.85,5,1753,75,1485,4.297,1.795,1.814,Diesel,3,0,0
36155,2010,50%,NB,41,41,Male,Married,5,5,6,32,D,5,5,15.6,2,1868,70,1155,4.108,1.719,1.802,Diesel,2,0,0
36156,2011,67%,NB,53,53,Female,Divorced,1,1,1,3,E,5,5,26.1,2,1896,105,1725,4.89,1.904,1.959,Diesel,0,0,0
36157,2012,42%,NB,53,53,Female,Divorced,1,1,1,3,E,5,5,26.1,2,1896,105,1725,4.89,1.904,1.959,Diesel,0,0,0
36158,2010,67%,NB,58,58,Male,Married,4,4,4,17,A,4,4,16.5,5,1867,71,1240,4.137,1.724,1.819,Diesel,1,0,0
36159,2010,42%,NB,58,58,Male,Married,4,4,4,17,A,4,4,16.5,5,1867,71,1240,4.137,1.724,1.819,Diesel,1,0,0
36160,2010,67%,RB,41,41,Male,Married,2,2,3,29,E,4,4,36.15,5,1896,105,1800,5.29,1.904,1.959,Diesel,0,0,0
36161,2011,42%,RB,41,41,Male,Married,2,2,3,29,E,4,4,36.15,5,1896,105,1800,5.29,1.904,1.959,Diesel,0,0,0
36162,2011,67%,NB,41,41,Male,Married,3,3,1,9,D,4,4,18.1,6,2476,100,1890,5.035,1.82,1.98,Diesel,1,0,0
36163,2012,42%,NB,41,41,Male,Married,3,3,1,9,D,4,4,18.1,6,2476,100,1890,5.035,1.82,1.98,Diesel,1,0,0
36164,2012,67%,RB,89,89,Male,Married,5,5,3,29,A,4,4,25.7,5,1896,105,1446,4.405,1.802,1.833,Diesel,5,1,1582.87
36165,2011,42%,RB,89,89,Male,Married,5,5,3,29,A,4,4,25.7,5,1896,105,1446,4.405,1.802,1.833,Diesel,5,0,0
36166,2012,67%,NB,62,62,Female,Married,1,1,1,14,D,0,0,30.2,2,1461,65,1120,4.035,1.672,1.825,Diesel,0,0,0
36167,2011,42%,NB,62,62,Female,Married,1,1,1,14,D,0,0,30.2,2,1461,65,1120,4.035,1.672,1.825,Diesel,0,0,0
36168,2011,67%,NB,53,53,Male,Married,4,4,4,14,D,3,3,19.7,2,1461,65,1120,4.035,1.672,1.825,Diesel,1,0,0
36169,2012,42%,NB,53,53,Male,Married,4,4,4,14,D,3,3,19.7,2,1461,65,1120,4.035,1.672,1.825,Diesel,1,0,0
36170,2011,58%,NB,54,54,Female,Married,1,1,1,29,A,5,5,18.7,5,1753,90,1440,4.544,1.795,1.981,Diesel,0,0,0
36171,2012,50%,NB,54,54,Female,Married,1,1,1,29,A,5,5,18.7,5,1753,90,1440,4.544,1.795,1.981,Diesel,0,0,0
36172,2011,67%,NB,73,73,Female,Widow,6,6,6,17,E,6,6,28.2,5,1896,86,1800,5.29,1.904,1.959,Diesel,1,0,0
36173,2012,42%,NB,73,73,Female,Widow,6,6,6,17,E,6,6,28.2,5,1896,86,1800,5.29,1.904,1.959,Diesel,1,0,0
36174,2011,67%,NB,35,35,Female,Married,5,5,6,20,E,4,4,20.35,5,1248,75,1320,4.253,1.722,1.831,Diesel,0,0,0
36175,2012,42%,NB,35,35,Female,Married,5,5,6,20,E,4,4,20.35,5,1248,75,1320,4.253,1.722,1.831,Diesel,0,0,0
36176,2011,67%,NB,33,33,Male,Married,1,1,1,36,E,1,1,26,2,1248,75,1190,3.864,1.716,1.721,Diesel,0,0,0
36177,2012,42%,NB,33,33,Male,Married,1,1,1,36,E,1,1,26,2,1248,75,1190,3.864,1.716,1.721,Diesel,0,0,0
36178,2011,67%,NB,56,56,Male,Married,1,1,1,36,D,0,0,26.5,2,1461,65,1120,4.035,1.672,1.825,Diesel,1,0,0
36179,2012,42%,NB,56,56,Male,Married,1,1,1,36,D,0,0,26.5,2,1461,65,1120,4.035,1.672,1.825,Diesel,1,0,0
36180,2011,67%,RB,45,45,Male,Married,2,2,4,32,D,4,4,17.45,2,1461,65,1120,4.035,1.672,1.825,Diesel,1,0,0
36181,2012,42%,RB,45,45,Male,Married,2,2,4,32,D,4,4,17.45,2,1461,65,1120,4.035,1.672,1.825,Diesel,1,0,0
36182,2011,67%,RB,41,41,Male,Married,4,4,3,32,E,3,3,15.5,5,1368,77,1240,4.253,1.722,1.831,LPG,1,0,0
36183,2012,42%,RB,41,41,Male,Married,4,4,3,32,E,3,3,15.5,5,1368,77,1240,4.253,1.722,1.831,LPG,1,0,0
36184,2011,67%,NB,28,28,Male,Married,4,4,3,12,A,4,4,16.5,5,1867,71,1240,4.137,1.724,1.819,Diesel,1,0,0
36185,2012,42%,NB,28,28,Male,Married,4,4,3,12,A,4,4,16.5,5,1867,71,1240,4.137,1.724,1.819,Diesel,1,1,1080.69
36186,2011,67%,RB,50,50,Male,Married,5,5,6,20,E,2,2,34.4,5,1896,86,1770,4.89,1.904,1.959,Diesel,1,0,0
36187,2012,42%,RB,50,50,Male,Married,5,5,6,20,E,2,2,34.4,5,1896,86,1770,4.89,1.904,1.959,Diesel,1,0,0
36188,2011,67%,NB,36,36,Male,Married,3,3,6,32,E,1,1,25.5,5,1248,75,1320,4.253,1.722,1.831,Diesel,0,0,0
36189,2012,33%,NB,36,36,Male,Married,3,3,6,32,E,0,0,33.45,5,1248,75,1395,4.633,1.722,1.831,Diesel,0,0,0
36190,2011,17%,NB,36,36,Male,Married,3,3,6,32,E,1,1,25.5,5,1248,75,1320,4.253,1.722,1.831,Diesel,0,0,0
36191,2011,58%,NB,47,47,Male,Married,2,2,3,32,E,0,0,33.75,5,1248,75,1320,4.253,1.722,1.831,Diesel,0,0,0
36192,2011,42%,NB,47,47,Male,Married,2,2,3,32,E,0,0,33.75,5,1248,75,1320,4.253,1.722,1.831,Diesel,0,0,0
36193,2012,67%,RB,50,50,Male,Married,4,4,6,32,D,6,6,14.15,2,1686,75,1210,4.323,1.685,1.801,Diesel,4,0,0
36194,2011,42%,RB,50,50,Male,Married,4,4,6,32,D,6,6,14.15,2,1686,75,1210,4.323,1.685,1.801,Diesel,4,0,0
36195,2012,67%,NB,58,58,Male,Married,2,2,3,29,A,1,1,24.5,5,1248,90,1350,4.39,1.832,1.845,Diesel,0,0,0
36196,2011,42%,NB,58,58,Male,Married,2,2,3,29,A,1,1,24.5,5,1248,90,1350,4.39,1.832,1.845,Diesel,0,0,0
36197,2012,58%,RB,41,41,Male,Married,3,3,4,12,G,3,3,20.5,5,1248,75,1395,4.633,1.722,1.831,Diesel,1,0,0
36198,2011,50%,RB,41,41,Male,Married,3,3,4,12,G,3,3,20.5,5,1248,75,1395,4.633,1.722,1.831,Diesel,1,0,0
36199,2012,67%,RB,58,58,Female,Married,6,6,6,9,A,5,5,23.7,5,1896,105,1446,4.405,1.802,1.833,Diesel,0,0,0
36200,2011,42%,RB,58,58,Female,Married,6,6,6,9,A,5,5,23.7,5,1896,105,1446,4.405,1.802,1.833,Diesel,0,0,0
36201,2012,67%,RB,46,46,Male,Married,2,2,1,36,A,5,5,16,5,1461,70,1085,4.035,1.663,1.855,Diesel,1,0,0
36202,2011,42%,RB,46,46,Male,Married,2,2,1,36,A,5,5,16,5,1461,70,1085,4.035,1.663,1.855,Diesel,1,0,0
36203,2012,58%,RB,38,38,Female,Married,5,5,3,29,D,0,0,30,5,1461,85,1389,4.213,1.83,1.84,Diesel,4,0,0
36204,2011,50%,RB,38,38,Female,Married,5,5,3,29,D,0,0,30,5,1461,85,1389,4.213,1.83,1.84,Diesel,4,0,0
36205,2011,67%,RB,66,66,Male,Married,4,4,6,32,A,4,4,20.1,5,1248,70,1285,4.322,1.684,1.801,Diesel,0,0,0
36206,2012,42%,RB,66,66,Male,Married,4,4,6,32,A,4,4,20.1,5,1248,70,1285,4.322,1.684,1.801,Diesel,0,0,0
36207,2011,58%,RB,41,41,Male,Married,5,5,6,32,A,2,2,28.05,5,1896,105,1427,4.875,1.794,1.433,Diesel,1,0,0
36208,2012,50%,RB,41,41,Male,Married,5,5,6,32,A,2,2,28.05,5,1896,105,1427,4.875,1.794,1.433,Diesel,1,0,0
36209,2011,67%,NB,40,40,Male,Married,1,1,1,12,A,1,1,24.6,5,1753,90,1485,4.297,1.795,1.814,Diesel,0,0,0
36210,2012,42%,NB,40,40,Male,Married,1,1,1,12,A,0,0,33.07,5,1753,90,1485,4.297,1.795,1.814,Diesel,0,0,0
36211,2011,8%,NB,40,40,Male,Married,1,1,1,12,A,1,1,24.6,5,1753,90,1485,4.297,1.795,1.814,Diesel,0,0,0
36212,2012,58%,NB,41,41,Male,Married,2,2,3,36,A,1,1,24.5,5,1248,90,1350,4.39,1.832,1.845,Diesel,0,0,0
36213,2011,50%,NB,41,41,Male,Married,2,2,3,36,A,1,1,24.5,5,1248,90,1350,4.39,1.832,1.845,Diesel,0,0,0
36214,2012,67%,NB,41,41,Female,Married,1,1,1,20,D,6,6,13.6,3,2476,100,1890,5.035,1.82,1.98,Diesel,0,0,0
36215,2011,42%,NB,41,41,Female,Married,1,1,1,20,D,6,6,13.6,3,2476,100,1890,5.035,1.82,1.98,Diesel,0,0,0
36216,2011,67%,NB,33,33,Male,Married,1,1,1,36,A,0,0,30.1,4,1398,70,1190,3.864,1.716,1.721,Diesel,0,0,0
36217,2012,42%,NB,33,33,Male,Married,1,1,1,36,A,0,0,30.1,4,1398,70,1190,3.864,1.716,1.721,Diesel,0,0,0
36218,2011,67%,NB,36,36,Male,Married,1,1,1,17,D,1,1,17,3,1398,70,1090,3.864,1.816,1.721,Diesel,0,0,0
36219,2012,42%,NB,36,36,Male,Married,1,1,1,17,D,1,1,17,3,1398,70,1090,3.864,1.816,1.721,Diesel,0,0,0
